,Unnamed: 0,title,author,city,country,page,city_country,city_location,country_location,city_country_location,best_location,lat,lon,address,geocoded_address,geocoded_country
219,469,The End of a Brave Man,Hanna Mina,Baniyas,Syria,The End of a Brave Man,"Baniyas, Syria","Baniyas, Banyas Subdistrict, Banyas District, Tartus Governorate, Syria",Syria,"Baniyas, Banyas Subdistrict, Banyas District, Tartus Governorate, Syria","Baniyas, Banyas Subdistrict, Banyas District, Tartus Governorate, Syria",35.1820319,35.9449068,"Baniyas, Banyas Subdistrict, Banyas District, Tartus Governorate, Syria","Tartus Governorate, Syria",Syria
220,470,Sour Sweet,Timothy Mo,London,United Kingdom,Sour Sweet,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
221,472,Hypatia,Charles Kingsley,Alexandria,Egypt,Hypatia (novel),"Alexandria, Egypt","Alexandria, 21519, Egypt",Egypt,"Alexandria, 21519, Egypt","Alexandria, 21519, Egypt",31.1991806,29.8951716,"Alexandria, 21519, Egypt","Alexandria, Alexandria, Egypt",Egypt
222,473,Shadow Patriots,Lucia St. Clair Robson,New York City,United States,Shadow Patriots,"New York City, United States","New York, United States",United States,"New York, United States","New York, United States",40.7127281,-74.0060152,"New York, United States","New York, New York, United States",United States
223,476,Trinity,Leon Uris,Ballyutogue,Ireland,Trinity (novel),"Ballyutogue, Ireland",,Ireland,,Ireland,52.865196,-7.9794599,Ireland,Ireland,Ireland
224,485,Mister Pip,Lloyd Jones,Bougainville Island,Papua New Guinea,Mister Pip,"Bougainville Island, Papua New Guinea","Bougainville, Autonomous Region of Bougainville, Islands Region, Papua New Guinea",Papua New Guinea,"Bougainville, Autonomous Region of Bougainville, Islands Region, Papua New Guinea","Bougainville, Autonomous Region of Bougainville, Islands Region, Papua New Guinea",-6.1441283,155.20593392291414,"Bougainville, Autonomous Region of Bougainville, Islands Region, Papua New Guinea","Autonomous Region of Bougainville, Papua New Guinea",Papua New Guinea
225,486,The Harmony Silk Factory,Tash Aw,Ipoh,Malaysia,The Harmony Silk Factory,"Ipoh, Malaysia","Ipoh, Kinta, Perak, 30450, Malaysia",Malaysia,"Ipoh, Kinta, Perak, 30450, Malaysia","Ipoh, Kinta, Perak, 30450, Malaysia",4.5986817,101.0900236,"Ipoh, Kinta, Perak, 30450, Malaysia","Ipoh, Perak, Malaysia",Malaysia
226,491,Karan Ghelo,Nandshankar Mehta,Surat,India,Karan Ghelo,"Surat, India","Surat, Riom, Puy-de-Dôme, Auvergne-Rhône-Alpes, Metropolitan France, 63720, France",India,"Surat, Katargam Taluka, Surat, Gujarat, 395008, India","Surat, Katargam Taluka, Surat, Gujarat, 395008, India",21.2094892,72.8317058,"Surat, Katargam Taluka, Surat, Gujarat, 395008, India","Surat, Gujarat, India",India
227,493,Johnny Tremain,Esther Forbes,Boston,United States,Johnny Tremain,"Boston, United States","Boston, Suffolk County, Massachusetts, United States",United States,"Boston, Suffolk County, Massachusetts, United States","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511,"Boston, Suffolk County, Massachusetts, United States","Boston, Massachusetts, United States",United States
228,496,Witiko,Adalbert Stifter,Prague,Czech Republic,Witiko (novel),"Prague, Czech Republic","Capital City of Prague, Prague, Czechia",Czechia,"Capital City of Prague, Prague, Czechia","Capital City of Prague, Prague, Czechia",50.0874654,14.4212535,"Capital City of Prague, Prague, Czechia","Capital City of Prague, Prague, Czechia",Czechia
229,499,Anandamath,Bankim Chandra Chattopadhyay,Padachihna,India,Anandamath,"Padachihna, India",,India,,India,22.3511148,78.6677428,India,India,India
230,500,An Orchestra of Minorities,Chigozie Obioma,Umuahia,Nigeria,An Orchestra of Minorities,"Umuahia, Nigeria","Umuahia, Umuahia North, Abia State, Nigeria",Nigeria,"Umuahia, Umuahia North, Abia State, Nigeria","Umuahia, Umuahia North, Abia State, Nigeria",5.5324032,7.4924165,"Umuahia, Umuahia North, Abia State, Nigeria","Umuahia, Abia State, Nigeria",Nigeria
231,504,The Bottle Factory Outing,Beryl Bainbridge,Windsor,England,The Bottle Factory Outing,"Windsor, England","Windsor, Ontario, N9A 3A8, Canada","England, United Kingdom","Windsor Castle, Thames Street, Clewer New Town, Clewer Village, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 1PR, United Kingdom","Windsor Castle, Thames Street, Clewer New Town, Clewer Village, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 1PR, United Kingdom",51.4837886,-0.6040418665032687,"Windsor Castle, Thames Street, Clewer New Town, Clewer Village, Windsor, Royal Borough of Windsor and Maidenhead, England, SL4 1PR, United Kingdom","England, United Kingdom",United Kingdom
232,509,The Lambing Flat,Nerida Newton,Lambing Flat,Australia,The Lambing Flat,"Lambing Flat, Australia","Lambing Flat Creek, Walcha, Walcha Council, New South Wales, 2354, Australia",Australia,"Lambing Flat Creek, Walcha, Walcha Council, New South Wales, 2354, Australia","Lambing Flat Creek, Walcha, Walcha Council, New South Wales, 2354, Australia",-30.863408,151.767965,"Lambing Flat Creek, Walcha, Walcha Council, New South Wales, 2354, Australia","New South Wales, Australia",Australia
233,512,Empire of the Sun,J. G. Ballard,Shanghai,China,Empire of the Sun (novel),"Shanghai, China","Shanghai, Huangpu District, Shanghai, 200001, China",China,"Shanghai, China","Shanghai, China",31.2312707,121.4700152,"Shanghai, China","Shanghai, China",China
234,514,The Heart of Jade,Salvador de Madariaga,Mexico City,Mexico,The Heart of Jade,"Mexico City, Mexico","Mexico City, Mexico",Mexico,"Mexico City, Cuauhtémoc, Mexico City, Mexico","Mexico City, Cuauhtémoc, Mexico City, Mexico",19.4326296,-99.1331785,"Mexico City, Cuauhtémoc, Mexico City, Mexico","Mexico City, Mexico",Mexico
235,516,Solar Bones,Mike McCormack,Galway,Ireland,Solar Bones,"Galway, Ireland","Galway, County Galway, Connacht, Ireland",Ireland,"Galway, County Galway, Connacht, Ireland","Galway, County Galway, Connacht, Ireland",53.2744122,-9.0490601,"Galway, County Galway, Connacht, Ireland","Galway, Ireland",Ireland
236,517,Centennial,James A. Michener,"Centennial (Greeley, Colorado)",United States,Centennial (novel),"Centennial (Greeley, Colorado), United States","Centennial Park, Greeley, Colorado, United States",United States,"Centennial Park, Greeley, Colorado, United States","Centennial Park, Greeley, Colorado, United States",40.40309945,-104.71713286659153,"Centennial Park, Greeley, Colorado, United States","Greeley, Colorado, United States",United States
237,521,How to Be Both,Ali Smith,Ferrara,Italy,How to Be Both,"Ferrara, Italy","Ferrara, Emilia-Romagna, Italy",Italy,"Ferrara, Emilia-Romagna, Italy","Ferrara, Emilia-Romagna, Italy",44.766764249999994,11.827938995640167,"Ferrara, Emilia-Romagna, Italy","Emilia-Romagna, Italy",Italy
238,523,,D. Manning Richards,Sydney,Australia,Destiny in Sydney (novel),"Sydney, Australia","Sydney, Council of the City of Sydney, New South Wales, Australia",Australia,"Sydney, Council of the City of Sydney, New South Wales, Australia","Sydney, Council of the City of Sydney, New South Wales, Australia",-33.8698439,151.2082848,"Sydney, Council of the City of Sydney, New South Wales, Australia","Sydney, New South Wales, Australia",Australia
239,524,Sacred Hunger,Peter Ackroyd,St. Augustine,United States,Sacred Hunger,"St. Augustine, United States","St. Augustine, Knox County, Illinois, United States",United States,"St. Augustine, Knox County, Illinois, United States","St. Augustine, Knox County, Illinois, United States",40.7183728,-90.4109616,"St. Augustine, Knox County, Illinois, United States","Illinois, United States",United States
240,525,El Filibusterismo,José Rizal,Manila,Philippines,El filibusterismo,"Manila, Philippines","Manila, Capital District, Metro Manila, Philippines",Philippines,"Manila, Capital District, Metro Manila, Philippines","Manila, Capital District, Metro Manila, Philippines",14.5906346,120.9799964,"Manila, Capital District, Metro Manila, Philippines","Manila, Philippines",Philippines
241,526,The Testament of Gideon Mack,James Robertson,Monimaskit,Scotland,The Testament of Gideon Mack,"Monimaskit, Scotland",,"Scotland, United Kingdom",,"Scotland, United Kingdom",56.7861112,-4.1140518,"Scotland, United Kingdom","Scotland, United Kingdom",United Kingdom
242,529,Richard Carvel,Winston Churchill,Annapolis,United States,Richard Carvel,"Annapolis, United States","Annapolis, Anne Arundel County, Maryland, United States",United States,"Annapolis, Anne Arundel County, Maryland, United States","Annapolis, Anne Arundel County, Maryland, United States",38.9786401,-76.492786,"Annapolis, Anne Arundel County, Maryland, United States","Annapolis, Maryland, United States",United States
243,530,The Turquoise,Anya Seton,"New York, Santa Fe, and various other cities in NA",United States,The Turquoise (novel),"New York, Santa Fe, and various other cities in NA, United States",,United States,,United States,39.7837304,-100.445882,United States,United States,United States
244,531,Notes on a Scandal,Zoë Heller,London,United Kingdom,Notes on a Scandal,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
245,533,The Black Tulip,"Alexandre Dumas, père",Haarlem,Netherlands,The Black Tulip,"Haarlem, Netherlands","Haarlem, North Holland, Netherlands",Netherlands,"Haarlem, North Holland, Netherlands","Haarlem, North Holland, Netherlands",52.38370575,4.643559696559635,"Haarlem, North Holland, Netherlands","Haarlem, North Holland, Netherlands",Netherlands
246,534,Beside the Ocean of Time,George Mackay Brown,Orkney Islands,Scotland,Beside the Ocean of Time,"Orkney Islands, Scotland","Orkney Islands, Scotland, United Kingdom","Scotland, United Kingdom","Orkney Islands, Scotland, United Kingdom","Orkney Islands, Scotland, United Kingdom",58.8520573,-3.2869398422535223,"Orkney Islands, Scotland, United Kingdom","Scotland, United Kingdom",United Kingdom
247,535,Amongst Women,Brian Friel,Great Meadow,Ireland,Amongst Women,"Great Meadow, Ireland","Great Meadow, 1950's Farm, Beamish, Urpeth, County Durham, North East, England, United Kingdom",Ireland,,"Great Meadow, 1950's Farm, Beamish, Urpeth, County Durham, North East, England, United Kingdom",54.8859176,-1.6623935943933938,"Great Meadow, 1950's Farm, Beamish, Urpeth, County Durham, North East, England, United Kingdom","England, United Kingdom",United Kingdom
248,537,Oscar and Lucinda,Peter Carey,Bellingen,Australia,Oscar and Lucinda,"Bellingen, Australia","Bellingen, Westerburg, Westerwaldkreis, Rhineland-Palatinate, Germany",Australia,"Bellingen Shire Council, New South Wales, Australia","Bellingen Shire Council, New South Wales, Australia",-30.37399135,152.71920995667793,"Bellingen Shire Council, New South Wales, Australia","New South Wales, Australia",Australia
249,539,10 Minutes and 38 Seconds in This Strange World,Elif Shafak,Istanbul,Turkey,10 Minutes 38 Seconds in This Strange World,"Istanbul, Turkey","Istanbul, Marmara Region, Turkey",Turkey,"Istanbul, Fatih, Istanbul, Marmara Region, 34122, Turkey","Istanbul, Fatih, Istanbul, Marmara Region, 34122, Turkey",41.006381,28.9758715,"Istanbul, Fatih, Istanbul, Marmara Region, 34122, Turkey","Istanbul, Istanbul, Turkey",Turkey
250,541,The Last of the Wine,Mary Renault,Athens,Greece,The Last of the Wine,"Athens, Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece",Greece,"Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece","Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece",37.9755648,23.7348324,"Athens, Municipality of Athens, Regional Unit of Central Athens, Attica, 105 57, Greece","Athens, Attica, Greece",Greece
251,543,"Blood Red, Snow White",Marcus Sedgwick,Moscow,Russia,"Blood Red, Snow White","Moscow, Russia","Moscow, Central Federal District, Russia",Russia,"Moscow, Central Federal District, Russia","Moscow, Central Federal District, Russia",55.625578,37.6063916,"Moscow, Central Federal District, Russia","Moscow, Russia",Russia
252,544,Marthandavarma,C. V. Raman Pillai,Travancore (Thiruvananthapuram),India,Ramarajabahadur (novel),"Travancore (Thiruvananthapuram), India","Mall of Travancore, Eanchakkal, Thiruvananthapuram, Kerala, 695001, India",India,"Travancore Titanium Products (TTP), ISRO Road Near Kochuveli Railway Station, Balanagar, Kochuveli, Thiruvananthapuram, Kerala, Vettukadu, Thiruvananthapuram, Kerala, 695021, India","Travancore Titanium Products (TTP), ISRO Road Near Kochuveli Railway Station, Balanagar, Kochuveli, Thiruvananthapuram, Kerala, Vettukadu, Thiruvananthapuram, Kerala, 695021, India",8.4998069,76.89963982164869,"Travancore Titanium Products (TTP), ISRO Road Near Kochuveli Railway Station, Balanagar, Kochuveli, Thiruvananthapuram, Kerala, Vettukadu, Thiruvananthapuram, Kerala, 695021, India","Thiruvananthapuram, Kerala, India",India
253,545,The Bolitho Novels,Alexander Kent (pseudonym of Douglas Reeman),Falmouth,Great Britain,Bolitho Novels,"Falmouth, Great Britain","Falmouth, Cornwall, England, United Kingdom","Great Britain, United Kingdom",,"Falmouth, Cornwall, England, United Kingdom",50.1552197,-5.0688262,"Falmouth, Cornwall, England, United Kingdom","England, United Kingdom",United Kingdom
254,548,In the Time of the Butterflies,Julia Alvarez,Santo Domingo,Dominican Republic,In the Time of the Butterflies,"Santo Domingo, Dominican Republic","Santo Domingo, Distrito Nacional, Dominican Republic",Dominican Republic,"Santo Domingo, Distrito Nacional, Dominican Republic","Santo Domingo, Distrito Nacional, Dominican Republic",18.4801972,-69.942111,"Santo Domingo, Distrito Nacional, Dominican Republic","Santo Domingo, Distrito Nacional, Dominican Republic",Dominican Republic
255,549,Fateless,Imre Kertész,Budapest,Hungary,Fatelessness,"Budapest, Hungary","Budapest, Central Hungary, Hungary",Hungary,"Budapest, Central Hungary, Hungary","Budapest, Central Hungary, Hungary",47.4978789,19.0402383,"Budapest, Central Hungary, Hungary",Hungary,Hungary
256,550,The Book and the Brotherhood,Iris Murdoch,Oxford,England,The Book and the Brotherhood,"Oxford, England","Oxford, Oxfordshire, England, United Kingdom","England, United Kingdom","Oxford, Oxfordshire, England, United Kingdom","Oxford, Oxfordshire, England, United Kingdom",51.7520131,-1.2578499,"Oxford, Oxfordshire, England, United Kingdom","Oxford, England, United Kingdom",United Kingdom
257,553,Swimming Home,Deborah Levy,Nice,France,Swimming Home,"Nice, France","Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France",France,"Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France","Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France",43.7009358,7.2683912,"Nice, Maritime Alps, Provence-Alpes-Côte d'Azur, Metropolitan France, France","Nice, Provence-Alpes-Côte d'Azur, France",France
258,554,The Sisters Brothers,Patrick deWitt,Oregon City,Canada,The Sisters Brothers,"Oregon City, Canada","Oregon City, Clackamas County, Oregon, 97045, United States",Canada,"Oregon Trail, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 3Z8, Canada","Oregon Trail, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 3Z8, Canada",43.6398586,-79.55372,"Oregon Trail, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9B 3Z8, Canada","Toronto, Ontario, Canada",Canada
259,555,The Blood of Lorraine,Barbara Corrado Pope,France (Belle Époque),France,The Blood of Lorraine,"France (Belle Époque), France","Belle Époque, Rue Dangon, Serin, 4th Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, Metropolitan France, 69004, France",France,,"Belle Époque, Rue Dangon, Serin, 4th Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, Metropolitan France, 69004, France",45.7776541,4.8201862,"Belle Époque, Rue Dangon, Serin, 4th Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, Metropolitan France, 69004, France","Lyon, Auvergne-Rhône-Alpes, France",France
260,556,Pharaoh,Bolesław Prus,Egypt,Egypt,Pharaoh (Prus novel),"Egypt, Egypt",Egypt,Egypt,Egypt,Egypt,26.2540493,29.2675469,Egypt,Egypt,Egypt
261,558,The Ministry of Utmost Happiness,Arundhati Roy,Delhi and Kashmir,India,The Ministry of Utmost Happiness,"Delhi and Kashmir, India","Jammu and Kashmir house, Niti Marg, Chanakyapuri, Chanakya Puri Tehsil, New Delhi, Delhi, 110021, India",India,"Delhi Public School Srinagar, MA Road, Lasjan, Srinagar, Srīnagar, Srinagar, Jammu and Kashmir, 190004, India","Delhi Public School Srinagar, MA Road, Lasjan, Srinagar, Srīnagar, Srinagar, Jammu and Kashmir, 190004, India",34.0411016,74.87946013678442,"Delhi Public School Srinagar, MA Road, Lasjan, Srinagar, Srīnagar, Srinagar, Jammu and Kashmir, 190004, India","Srinagar, Jammu and Kashmir, India",India
262,559,Bano,Razia Butt,Ludhiana,Pakistan,Bano (novel),"Ludhiana, Pakistan","Ludhiana, Ludhiana (West) Tahsil, Ludhiana, Punjab, 141001, India",Pakistan,"Ludhiana Foods, Katchary Bazar, Katchary Bazaar, Faisalabad City Tehsil, Faisalabad District, Faisalabad Division, Punjab, 38900, Pakistan","Ludhiana Foods, Katchary Bazar, Katchary Bazaar, Faisalabad City Tehsil, Faisalabad District, Faisalabad Division, Punjab, 38900, Pakistan",31.4188805,73.079445,"Ludhiana Foods, Katchary Bazar, Katchary Bazaar, Faisalabad City Tehsil, Faisalabad District, Faisalabad Division, Punjab, 38900, Pakistan","Faisalabad City Tehsil, Punjab, Pakistan",Pakistan
264,562,An Angel in Australia,Thomas Keneally,Sydney,Australia,An Angel in Australia,"Sydney, Australia","Sydney, Council of the City of Sydney, New South Wales, Australia",Australia,"Sydney, Council of the City of Sydney, New South Wales, Australia","Sydney, Council of the City of Sydney, New South Wales, Australia",-33.8698439,151.2082848,"Sydney, Council of the City of Sydney, New South Wales, Australia","Sydney, New South Wales, Australia",Australia
265,563,The Glass Room,Simon Mawer,Brno,Czechoslovakia,The Glass Room,"Brno, Czechoslovakia","Brno, okres Brno-město, South Moravian Region, Southeast, Czechia","Czechoslovakia, Kardenweg, Mauthausen, Bezirk Perg, Upper Austria, 4310, Austria",,"Brno, okres Brno-město, South Moravian Region, Southeast, Czechia",49.1922443,16.6113382,"Brno, okres Brno-město, South Moravian Region, Southeast, Czechia","Brno, Southeast, Czechia",Czechia
266,566,A Place in England,Melvyn Bragg,Wigton,England,A Place in England,"Wigton, England","Wigton, Cumberland, England, United Kingdom","England, United Kingdom","Wigton, Cumberland, England, United Kingdom","Wigton, Cumberland, England, United Kingdom",54.8246802,-3.1610942,"Wigton, Cumberland, England, United Kingdom","England, United Kingdom",United Kingdom
267,574,The Killer Angels,Michael Shaara,Gettysburg,United States,The Killer Angels,"Gettysburg, United States","Gettysburg, Adams County, Pennsylvania, 17325, United States",United States,"Gettysburg, Adams County, Pennsylvania, 17325, United States","Gettysburg, Adams County, Pennsylvania, 17325, United States",39.8308973,-77.231012,"Gettysburg, Adams County, Pennsylvania, 17325, United States","Pennsylvania, United States",United States
268,577,In Ascension,Martin MacInnes,Rotterdam,Netherlands,In Ascension,"Rotterdam, Netherlands","Rotterdam, South Holland, Netherlands",Netherlands,"Rotterdam, South Holland, Netherlands","Rotterdam, South Holland, Netherlands",51.9244424,4.47775,"Rotterdam, South Holland, Netherlands","Rotterdam, South Holland, Netherlands",Netherlands
269,580,The Warsaw Anagrams,Richard Zimler,Warsaw,Poland,The Warsaw Anagrams,"Warsaw, Poland","Warsaw, Masovian Voivodeship, Poland",Poland,"Warsaw, Masovian Voivodeship, Poland","Warsaw, Masovian Voivodeship, Poland",52.2337172,21.071432235636493,"Warsaw, Masovian Voivodeship, Poland","Masovian Voivodeship, Poland",Poland
270,584,The Death of Vishnu,Manil Suri,Bombay,India,The Death of Vishnu,"Bombay, India","Mumbai, Maharashtra, India",India,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",18.9733536,72.82810491917377,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",India
271,586,Out of This Furnace,Thomas Bell,Braddock,United States,Out of This Furnace,"Braddock, United States","Braddock, Emmons County, North Dakota, United States",United States,"Braddock, Emmons County, North Dakota, United States","Braddock, Emmons County, North Dakota, United States",46.5644311,-100.0909421,"Braddock, Emmons County, North Dakota, United States","Braddock, North Dakota, United States",United States
272,587,The Clothes on Their Backs,Linda Grant,London,United Kingdom,The Clothes on Their Backs,"London, United Kingdom","London, Greater London, England, United Kingdom",United Kingdom,"London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
273,594,The Adventurer,Mika Waltari,Turku,Finland,The Adventurer (novel),"Turku, Finland","Turku, Turku sub-region, Southwest Finland, South-Western Finland, Mainland Finland, Finland",Finland,"Turku, Turku sub-region, Southwest Finland, South-Western Finland, Mainland Finland, Finland","Turku, Turku sub-region, Southwest Finland, South-Western Finland, Mainland Finland, Finland",60.4517531,22.2670522,"Turku, Turku sub-region, Southwest Finland, South-Western Finland, Mainland Finland, Finland","Turku, Finland",Finland
274,596,Winter in Madrid,C. J. Sansom,Madrid,Spain,Winter in Madrid,"Madrid, Spain","Madrid, Community of Madrid, Spain",Spain,"Madrid, Community of Madrid, Spain","Madrid, Community of Madrid, Spain",40.4167047,-3.7035825,"Madrid, Community of Madrid, Spain","Madrid, Community of Madrid, Spain",Spain
275,597,The Hunchback of Notre Dame,Victor Hugo,Paris,France,The Hunchback of Notre Dame,"Paris, France","Paris, Ile-de-France, Metropolitan France, France",France,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, Metropolitan France, France",48.8588897,2.3200410217200766,"Paris, Ile-de-France, Metropolitan France, France","Paris, Ile-de-France, France",France
276,600,Alias Grace,Margaret Atwood,Upper Canada,Canada,Alias Grace,"Upper Canada, Canada","Upper Canada, Hutton, North Somerset, England, BS24 9UT, United Kingdom",Canada,,"Upper Canada, Hutton, North Somerset, England, BS24 9UT, United Kingdom",51.3199525,-2.9162048,"Upper Canada, Hutton, North Somerset, England, BS24 9UT, United Kingdom","England, United Kingdom",United Kingdom
278,605,The Secret Scripture,Sebastian Barry,Sligo,Ireland,The Secret Scripture,"Sligo, Ireland","County Sligo, Connacht, Ireland",Ireland,"County Sligo, Connacht, Ireland","County Sligo, Connacht, Ireland",54.19298605,-8.7305426729522,"County Sligo, Connacht, Ireland",Ireland,Ireland
279,610,The City Beautiful,Aden Polydoros,Chicago,United States,The City Beautiful (novel),"Chicago, United States","Chicago, Cook County, Illinois, United States",United States,"Chicago, Cook County, Illinois, United States","Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States","Chicago, Illinois, United States",United States
280,613,The Miniaturist,Jessica Burton,Amsterdam,Netherlands,The Miniaturist,"Amsterdam, Netherlands","Amsterdam, North Holland, Netherlands",Netherlands,"Amsterdam, North Holland, Netherlands","Amsterdam, North Holland, Netherlands",52.3730796,4.8924534,"Amsterdam, North Holland, Netherlands","Amsterdam, North Holland, Netherlands",Netherlands
281,614,Royal Escape,Georgette Heyer,"Worcester, Shoreham (and NA)",England,Royal Escape,"Worcester, Shoreham (and NA), England",,"England, United Kingdom",,"England, United Kingdom",52.5310214,-1.2649062,"England, United Kingdom","England, United Kingdom",United Kingdom
282,615,The Samurai,Shusaku Endo,Acapulco,Mexico,The Samurai (novel),"Acapulco, Mexico","Acapulco, Acapulco de Juárez, Guerrero, 39300, Mexico",Mexico,"Acapulco, Acapulco de Juárez, Guerrero, 39300, Mexico","Acapulco, Acapulco de Juárez, Guerrero, 39300, Mexico",16.8680495,-99.8940182,"Acapulco, Acapulco de Juárez, Guerrero, 39300, Mexico","Acapulco, Guerrero, Mexico",Mexico
283,617,A Journal of the Plague Year,Daniel Defoe,London,England,A Journal of the Plague Year,"London, England","London, Greater London, England, United Kingdom","England, United Kingdom","London, Greater London, England, United Kingdom","London, Greater London, England, United Kingdom",51.4893335,-0.1440550845276872,"London, Greater London, England, United Kingdom","London, England, United Kingdom",United Kingdom
